id,status,notes,dso_id,ready_to_go
1011,1,"Large, slightly elongated with faint gas surrounding.   NGC 1317 is a small round companion, 12' N. with a small bright core and tight spiral arms.",1011,1
1013,1,"Section of the Fornax Group.  Several galaxies in FOV.",1013,1
1015,1,"Elliptical. No features.",1015,1
1016,1,"Nearly edge-on with linear inner disk and fainter outer arms warped at the edges.",1016,1
1017,1,"Oval ""eye"" shaped with bright bar and bright ring.",1017,1
1018,1,"Elongated with fluffy arms.",1018,1
1019,1,"Very bright core with ""knobby"" bar.  Extremely faint halo.",1019,1
1020,1,"Bright and round.  No features.",1020,1
1021,1,"Very elongated, no details.  Very faint nearby companions.",1021,1
1022,1,"Face-on with many tightly woven spiral arms.",1022,1
1023,1,"Interacting pair with irregular structure.",1023,1
1024,1,"Elongated elliptical.  Bright core.",1024,1
1025,1,"Large and edge-on with a satellite immediately to the NW.    A very faint extended arm to the SE separated by a dust lane from the main disk.",1025,1
1026,1,"Paired with NGC 1510 (5' SW).   Large bright bar and incomplete ring.",1026,1
1027,1,"Lozenge-shaped, bright core.  No features.",1027,1
1028,1,"Bright nucleus and elongated.",1028,1
1029,1,"Pair of lenticular galaxies.   Very bright - no features.",1029,1
1031,1,"Very elongated, no features.",1031,1
1032,1,"Cluster in the LMC.",1032,1
1033,1,"Very bright, face-on with two prominent spiral arms  (N/S) that start out bright near the inner disk and taper off in brightness.",1033,1
1034,1,"Pair of galaxies with irregular NGC 1602 5' SE.   Edge-on with bright disk, no features.   NGC 1602 is box-shaped with a faint-star at the W edge.",1034,1
1035,1,"Elongated, no features.   Edge-on  IC 2085 is 12' N and much fainter.",1035,1
1037,1,"Bright and large with one stubby arm to W, and a brighter more extended arm to E.",1037,1
1039,1,"Cluster in LMC.",1039,1
1042,1,"Tiny GC, but the field is very interesting.",1042,1
1045,1,"Collection of tightly-knit LMC clusters and nebulae.",1045,1
1046,1,"Field of LMC clusters and nebulosity.  Of particular interest is IC 2117, 18' SE.",1046,1
1047,1,"Clusters in the LMC.",1047,1
1049,1,"Field of clusters and nebulosity in the LMC.",1049,1
1051,1,"Group of clusters, and small nebulae.   The association NGC 1731 is large with pointy spikes.",1051,1
1052,1,"Extensive nebulosity surrounding a cluster of stars.",1052,1
1054,1,"LMC clusters.",1054,1
1055,1,"Highly distorted galaxy with a large bright core and irregular structure.",1055,1
1056,1,"Bright misty globular cluster.",1056,1
1057,1,"Puffy galaxy at the N edge of the LMC.",1057,1
1058,1,"GC in the LMC.",1058,1
1060,1,"LMC Cluster.",1060,1
1061,1,"Clusters in the LMC.",1061,1
1062,1,"Small cluster with very faint nebulosity as well as about 15' S.",1062,1
1065,1,"GC in the LMC with star  clouds in the FOV to W and SE.",1065,1
1067,1,"LMC Clusters.",1067,1
1068,1,"Clusters in LMC with small and faint nebulosity.",1068,1
1069,1,"LMC clusters and associated nebulosity.    Large wedge-shaped concentration to the NE.",1069,1
1072,1,"Tight grouping of LMC clusters.   Others in FOV.",1072,1
1074,1,"GC in LMC.",1074,1
1075,1,"Small LMC cluster.   Interesting field to SE.",1075,1
1078,1,"Complex nebulosity surrounding LMC clusters.",1078,1
1080,1,"Line of LMC clusters going N/S with background nebulosity.",1080,1
1081,1,"Group of clusters in LMC.",1081,1
1083,1,"Highly structured and elaborate combination of several LMC clusters and associated nebulosity.",1083,1
1085,1,"Group of clusters in the LMC.",1085,1
1088,1,"LMC clusters and nebulosity.",1088,1
1091,1,"LMC clusters.",1091,1
1096,1,"Spectacular combination of stellar streams, clusters, and nebulosity in the LMC.",1096,1
1103,1,"Grouping of LMC clusters and associated  nebulosity.",1103,1
1107,1,"LMC Clusters.",1107,1
1108,1,"Group of clusters in the LMC.",1108,1
1118,1,"Cluster in LMC with field star trail to SW.",1118,1
1119,1,"Small hard-to-resolve cluster in the LMC.",1119,1
1120,1,"Small concentrated cluster in the LMC.",1120,1
1121,1,"LMC cluster.",1121,1
1122,1,"LMC cluster.",1122,1
1123,1,"Small cluster in LMC.  Very compact.",1123,1
1124,1,"Irregularly shaped SFR in LMC.",1124,1
1125,1,"LMC cluster - two others in field.",1125,1
1126,1,"Irregular nebula with several loops and arcs.",1126,1
1129,1,"Pair of LMC clusters.   NGC 2031 is 12' W, slightly larger.",1129,1
1130,1,"Very small.",1130,1
1132,1,"Diffuse cluster in LMC.",1132,1
1133,1,"Roundish, slightly irregular.  In the LMC.  Works well in Ha.",1133,1
1134,1,"Close to the center of the LMC.   About 10 clusters all in the FOV.",1134,1
1136,1,"Bright but in a dense star field in the LMC.",1136,1
1140,1,"LMC field with several clusters and intricate nebulae.",1140,1
1145,1,"Extremely rich field studded with nebulae.",1145,1
1150,1,"Several small LMC clusters.   NGC 2136/7 are in close proximity.",1150,1
1151,1,"Two LMC clusters.",1151,1
1156,1,"Large bright nebula in the LMC with a small cluster of stars.",1156,1
1162,1,"Field of clusters in LMC.  NGC 2147 (19' NNW) has intricate nebulosity.",1162,1
1169,1,"Small LMC cluster.  Nebulosity >20' to NW.",1169,1
1170,1,"LMC cluster.",1170,1
1171,1,"Several LMC clusters.",1171,1
1173,1,"GC in LMC.",1173,1
1174,1,"LMC cluster.",1174,1
1175,1,"Almost edge-on.  A very bright thin line of the disk.",1175,1
1177,1,"Two LMC clusters.",1177,1
1178,1,"Edge-on-galaxy.  Needle-like.  No features.",1178,1
1179,1,"Surrounding EZ CMa, a very faint bubble-shaped nebula.
Very difficult, esp. at lower altitudes.",1179,1
1181,1,"Very open spiral with one arm very warped to the N that has a dark lane ""vein"" running through the length of it.",1181,1
1182,1,"Rich - over 100 stars mag 11-16 at the center, mostly detached, and with a long trail of brighter stars (mag 9-11) trailing to the SW.",1182,1
1183,1,"Not detached.   Several bright stars in FOV (mag 3+) with a small collection of fainter stars (mag 8+).",1183,1
1184,1,"Large cluster, loose, only about 20 stars from mag 5 to 10.",1184,1
1185,1,"Poor cluster.   Not especially distinct.",1185,1
1186,1,"Hard to distinguish the cluster against the background of 8-11th mag stars but the field has several clumps/strands of stars.   The center has a bent-hook shape.",1186,1
1187,1,"LSB.   Spiral arms are asymmetric to the core;  SE side much more elongated with mottled spiral arms.",1187,1
1188,1,"",1188,1
1189,1,"40 stars mag 3+, detached, widely dispersed.   Brightest star has a distinct color contrast.",1189,1
1190,1,"Triangle-shaped with about 20-30 stars mag 10+ in a very rich field.",1190,1
1192,1,"Detached with 30 unconcentrated stars, mag 9+.",1192,1
1193,1,"Detached, but not very concentrated, about 60 stars mag 9+.",1193,1
1194,1,"Unconcentrated but detached loose group of 40 stars (mag 8+) grouped in a filled-arrow shape pointing to the NW.",1194,1
1195,1,"Loose collection of 7-10th mag stars NW of Υ² Puppis.  Best in binoculars.",1195,1
1196,1,"70 stars, very detached, mag 6+.   A sweeping src with handles.",1196,1
1197,1,"Bi-lobed nebula against a small cluster, with a more sparse cluster (Cr 185) to the SE.",1197,1
1199,1,"Almost unrecognizable cluster in a rich field.  5th mag star w Pup is on the W edge of the FOV.",1199,1
1200,1,"Round, not compact, not detached, in a rich field.  About 20 stars mag 10+.",1200,1
1201,1,"About 30 stars mag 9+, in a rich field with a line of brighter stars to the SE.",1201,1
1202,1,"Hard-to-distinguish collection of faint stars in a rich field.  Some brighter stars to N.",1202,1
1203,1,"Galaxy in a rich star field polluted be several foreground stars, esp. a 10th mag star on the E side.  Elongated with some spiral arm structure.  LSB.",1203,1
1204,1,"About 30 stars, Y-shaped, mag 10+.   In a rich field.",1204,1
1205,1,"80 stars, mag 10+.   Very elongated/cigar shaped.",1205,1
1206,1,"Clump of stars in a field with other clumps of stars, mag 8+.",1206,1
1207,1,"Extremely concentrated with 100 stars, mag 11+.  Almost looks like a loose globular cluster.",1207,1
1208,1,"Weak concentration of 40 stars, detached, in a rich field, mag 5.5+.",1208,1
1209,1,"30 stars, mag 9+, weakly concentrated.",1209,1
1210,1,"30 stars, weakly concentrated, mag 4+.",1210,1
1211,1,"40 stars, detached but unconcentrated, mag 7+.",1211,1
1213,1,"Just SW of β Carinae, has an inner brighter ring and a fainter outer envelope.",1213,1
1214,1,"Bright and large - viewable in all instruments.",1214,1
1215,1,"Tight concentration of about 10 stars, mag 9+.",1215,1
1216,1,"Inner portion is ""box shaped"", with a round outer halo.  Central star mag 15.7.  Jupiter sized.",1216,1
1217,1,"Lobed like M 27 but more enclosed.   Best with O III + Ha filter.",1217,1
1218,1,"A fluffy disk with prominent bar.",1218,1
1219,1,"",1219,1
1220,1,"Very small (Saturn-sized) but with HSB.  Might appear star-like to small telescopes.",1220,1
1221,1,"70 stars, mag 10+, detached but weakly concentrated.",1221,1
1222,1,"Irregularly shaped, ""squashed"" PN.",1222,1
1223,1,"Unconcentrated with 40 stars mag 8+.",1223,1
1224,1,"30 stars, detached and concentrated but more of a partial arc around the center.  Stars mag 9+.",1224,1
1225,1,"Undetached, concentrated clump of stars in a rich field with other clumps of stars.",1225,1
1226,1,"Planetary nebula in an open cluster (NGC 2818).   Clam-shaped.  The cluster is 8' with ~40 stars, mag 11+.   Central star is mag 19.",1226,1
1227,1,"Large, about 30 stars mag 6.5+.",1227,1
1229,1,"Concentration of 20 stars, mag 11+ but with a 6th mag red giant near the center.",1229,1
1230,1,"Bright oval core with very faint wispy outer halo.  Otherwise featureless.",1230,1
1231,1,"Non-circular, but very small.   Very high SB will be easy to detect, but resolution might not be possible.",1231,1
1232,1,"Long trail of stars roughly N/S.",1232,1
1233,1,"Small faint cluster adjacent to NGC 3112.",1233,1
1234,1,"Large cluster with the brightest stars between 6-11th magnitude.   Easy for all instruments.",1234,1
1235,1,"Tight concentration of about 20 stars, mag 12+ in a rich field.",1235,1
1236,1,"Concentration in the stellar field.   About 30 stars, mag 9+.",1236,1
1237,1,"",1237,1
1238,1,"",1238,1
1239,1,"",1239,1
1240,1,"Elongated, central star mag 10.1.   Colorful: inside the ring glows green, some structure.",1240,1
1241,1,"Round overall with an oval brighter center.   About Saturn-sized.",1241,1
1242,1,"Small faint cluster S of θ Carinae and its cluster.",1242,1
1243,1,"Small faint cluster.",1243,1
1244,1,"Small cluster surrounded by a background star field with interesting structures.",1244,1
1245,1,"Small sparse cluster: < 50 stars.",1245,1
1246,1,"Small cluster dominated by the variable star P Carinae.",1246,1
1247,1,"",1247,1
1248,1,"Cluster with nebulosity.",1248,1
1249,1,"Bright tight cluster; wispy nebulosity to the N.",1249,1
1250,1,"15 stars, mag 8+, concentrated, detached, rich field.",1250,1
1251,1,"Nearly face-on very open spiral.   Several foreground stars on disk (mag 12+).",1251,1
1253,1,"Extremely disturbed galaxy.   Core has dust lanes, surrounded by an irregular halo, with a faint stream on the N side extended to the E.",1253,1
1254,1,"",1254,1
1256,1,"",1256,1
1258,1,"",1258,1
1259,1,"",1259,1
1261,1,"Eye-shaped center with three very diffuse and thick outer arms.",1261,1
1262,1,"30 unconcentrated stars, mag 9+, detached, but in a rich field.",1262,1
1263,1,"Large bright nebula and cluster.",1263,1
1264,1,"Large open cluster dominated by θ Carinae.",1264,1
1266,1,"Extremely small.  Will only appear like a fuzzy star.",1266,1
1267,1,"Many streams of 8-11th magnitude star in the FOV.",1267,1
1268,1,"",1268,1
1269,1,"Large and with the milky way behind it; dozens of stars down to 14th magnitude.",1269,1
1270,1,"Small loose cluster midway between C 91 and the η Carinae nebula.",1270,1
1271,1,"Bright with several stars ~8th magnitude just NW of the star x Carinae.",1271,1
1273,1,"A trio of different galaxies:

NGC 3347 - an elongated spiral galaxy
NGC 3358 - a lenticular galaxy
NGC 3354 - a small spiral galaxy

They appear to be connected.",1273,1
1274,1,"Bright and slightly elongated.   Two companions to the E: NGC 3564 (S0, 9') and NGC 3568 (Sc, 12').",1274,1
1275,1,"Large spread of stars, much of which might be background stars.",1275,1
1276,1,"",1276,1
1277,1,"Two clusters - NGC 3490 is 24' to the SE in the FOV.",1277,1
1279,1,"Complex nebula.  Generally requires photography.",1279,1
1280,1,"Nice concentration of stars, the brightest around 10th magnitude.",1280,1
1281,1,"Small very tight cluster.",1281,1
1282,1,"Very large, complex nebulosity surrounding λ Centauri.   The cluster is visible with binoculars.",1282,1
1283,1,"A rich scattering of stars, with a nice range of color.",1283,1
1284,1,"Irregularly shaped.",1284,1
1285,1,"Detached, with ~30 stars from magnitude 10 and fainter.",1285,1
1286,1,"Bright core with a faint halo.  No features.",1286,1
1288,1,"Low concentration, very uniform distribution.  6th mag star on NW edge.",1288,1
1289,1,"Large with an irregular shape.  About 50 stars mag 9+ with two brighter stars to E and SE.
The surrounding fields has several interesting clumps/streams of stars esp. to the NNW and W.",1289,1
